NOTAS:;"(1) Os acessos M2M Especial são os dispositivos em operação utilizados em sistemas de comunicação máquina a máquina que, sem intervenção humana, utilizam redes de telecomunicações para transmitir dados a aplicações remotas com o objetivo de monitorar, medir e controlar o próprio dispositivo, o ambiente ao seu redor ou sistemas de dados a ele conectados por meio dessas redes, conforme estabelecido no Decreto 8.234/2014;";;;;;;;
;(2) Os acessos M2M Padrão são os dispositivos máquina a máquina em operação que não se enquadram na definição de M2M Especial.;;;;;;;
;;;;;;;;
CLARO S.A.;4,04E+13;TELMEX (CLARO/EMBRATEL/NET);Nordeste;87;PE;CDMA;;0
CLARO S.A.;4,04E+13;TELMEX (CLARO/EMBRATEL/NET);Nordeste;88;CE;CDMA;;0
CLARO S.A.;4,04E+13;TELMEX (CLARO/EMBRATEL/NET);Nordeste;89;PI;CDMA;;0
CLARO S.A.;4,04E+13;TELMEX (CLARO/EMBRATEL/NET);Norte;91;PA;CDMA;;0
CLARO S.A.;4,04E+13;TELMEX (CLARO/EMBRATEL/NET);Norte;92;AM;CDMA;;0
CLARO S.A.;4,04E+13;TELMEX (CLARO/EMBRATEL/NET);Norte;93;PA;CDMA;;0
CLARO S.A.;4,04E+13;TELMEX (CLARO/EMBRATEL/NET);Norte;94;PA;CDMA;;0
CLARO S.A.;4,04E+13;TELMEX (CLARO/EMBRATEL/NET);Norte;95;RR;CDMA;;0
CLARO S.A.;4,04E+13;TELMEX (CLARO/EMBRATEL/NET);Norte;96;AP;CDMA;;0
CLARO S.A.;4,04E+13;TELMEX (CLARO/EMBRATEL/NET);Norte;97;AM;CDMA;;0
CLARO S.A.;4,04E+13;TELMEX (CLARO/EMBRATEL/NET);Nordeste;98;MA;CDMA;;0
CLARO S.A.;4,04E+13;TELMEX (CLARO/EMBRATEL/NET);Nordeste;99;MA;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Sudeste;21;RJ;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Sudeste;22;RJ;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Sudeste;24;RJ;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Sudeste;27;ES;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Sudeste;28;ES;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Sudeste;31;MG;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Sudeste;32;MG;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Sudeste;33;MG;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Sudeste;34;MG;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Sudeste;35;MG;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Sudeste;37;MG;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Sudeste;38;MG;CDMA;;0
